The results presented in the following table A are from the article entitled "Nuclear landscape in a mapped collective Hamiltonian from covariant density functional theory", published by Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li in Physical Review C.

Table A: The ground-state properties of nuclei calculated by the triaxial relativistic Hartree-Bogoliubov (RHB) theory using the density functional PC-PK1 with the dynamical correlation energies being considered by a microscopically mapped five-dimensional collective Hamiltonian. The hash symbols “####” indicate that the related separation energies cannot be derived from this database.  
                               																	
The explanation of entries in Table A are listed below:																	
Elt.		Element symbol															
Z		Proton number															
N		Neutron number															
beta		Quadrupole deformation															
gamma		Triaxial deformation (degree)															
B_RHB		Binding energy without dynamical correlation energies (MeV)															
B_5DCH		Binding energy with dynamical correlation energies (MeV)															
E_corr		Dynamical correlation energies (MeV)															
S_2n		Two-neutron separation energies with dynamical correlation energies (MeV)															
S_2p		Two-proton separation energies with dynamical correlation energies (MeV)															
lamb_n		Neutron Fermi surface (MeV)															
lamb_p		Proton Fermi surface (MeV)															
R_m		Matter root-mean-square radius (fm)															
R_n		Neutron root-mean-square radius (fm)															
R_p		Proton root-mean-square radius (fm)															
R_c		Charge radius (fm)

References
----------
[1] Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li, Physical Review C 104, 054312 (2021)	
[2] Y. L. Yang, P. W. Zhao, and Z. P. Li, Physical Review C 107, 024308 (2023)			

PS: The following results can be copied to Excel or text files. We are going to provide a Fortran format in the future.																				
	24	50	0.30 	0	564.20 	566.55 	2.35 	3.70 	43.66 	-1.61 	-20.84 	4.272 	4.460 	3.851 	3.933 		
	24	52	0.28 	0	566.91 	569.54 	2.63 	2.99 	44.83 	-1.31 	-21.50 	4.331 	4.529 	3.866 	3.948 		
	24	54	0.25 	0	569.18 	572.00 	2.82 	2.46 	45.80 	-1.13 	-22.03 	4.386 	4.594 	3.877 	3.959 		
	24	56	0.20 	0	571.15 	574.03 	2.88 	2.03 	46.82 	-1.00 	-22.44 	4.439 	4.657 	3.883 	3.965 		
	24	58	0.14 	0	572.91 	575.64 	2.73 	1.61 	47.62 	-0.90 	-22.73 	4.495 	4.723 	3.886 	3.968 		
	24	60	0.00 	0	574.47 	576.84 	2.37 	1.20 	48.49 	-0.79 	-22.97 	4.551 	4.791 	3.885 	3.966 		
	24	62	0.00 	0	575.68 	577.69 	2.01 	0.85 	####	-0.52 	-23.41 	4.613 	4.859 	3.906 	3.987 		
	24	64	0.00 	0	576.39 	####	####	####	####	-0.30 	-23.90 	4.671 	4.918 	3.937 	4.017 		
	24	66	0.00 	0	576.73 	####	####	####	####	-0.12 	-24.41 	4.726 	4.972 	3.971 	4.051 		
Fe	26	22	0.18 	0	383.76 	386.63 	2.87 	####	3.54 	-16.37 	-1.07 	3.555 	3.456 	3.637 	3.724 		
	26	24	0.27 	0	416.37 	419.26 	2.89 	32.63 	7.15 	-15.43 	-2.10 	3.581 	3.526 	3.632 	3.719 		
	26	26	0.24 	0	445.58 	448.86 	3.28 	29.60 	12.43 	-13.06 	-4.23 	3.586 	3.564 	3.608 	3.696 		
	26	28	0.00 	0	470.33 	472.63 	2.30 	23.77 	15.06 	-11.40 	-7.15 	3.576 	3.581 	3.571 	3.660 		
	26	30	0.23 	0	489.70 	492.57 	2.87 	19.94 	18.05 	-9.51 	-7.61 	3.670 	3.703 	3.632 	3.720 		
	26	32	0.23 	0	506.90 	510.53 	3.63 	17.96 	21.07 	-8.43 	-8.82 	3.741 	3.797 	3.672 	3.758 		
	26	34	0.22 	0	522.82 	526.16 	3.34 	15.63 	23.42 	-7.63 	-10.15 	3.801 	3.874 	3.702 	3.788 		
	26	36	0.16 	0	537.06 	540.53 	3.47 	14.37 	25.63 	-7.02 	-11.53 	3.847 	3.939 	3.717 	3.802 		
	26	38	0.00 	0	550.97 	553.59 	2.62 	13.06 	28.25 	-7.15 	-12.98 	3.890 	3.997 	3.729 	3.814 		
	26	40	0.00 	0	564.63 	564.63 	0.00 	11.04 	29.58 	-5.79 	-14.08 	3.946 	4.064 	3.758 	3.842 		
	26	42	0.00 	0	573.90 	576.37 	2.47 	11.74 	31.84 	-4.44 	-15.37 	3.992 	4.119 	3.777 	3.861 		
	26	44	0.18 	0	583.25 	586.04 	2.79 	9.67 	33.88 	-4.64 	-15.92 	4.057 	4.194 	3.815 	3.898 		
	26	46	0.22 	0	591.71 	594.44 	2.73 	8.40 	36.30 	-3.80 	-16.88 	4.110 	4.255 	3.840 	3.923 		
	26	48	0.24 	0	598.46 	601.35 	2.89 	6.91 	38.50 	-3.14 	-17.78 	4.168 	4.325 	3.861 	3.943 		
	26	50	0.26 	0	604.08 	606.74 	2.66 	5.39 	40.19 	-2.52 	-18.61 	4.231 	4.401 	3.883 	3.965 		
	26	52	0.26 	0	608.33 	611.15 	2.82 	4.41 	41.61 	-2.01 	-19.34 	4.293 	4.476 	3.902 	3.983 		
	26	54	0.24 	0	611.90 	614.84 	2.94 	3.69 	42.84 	-1.72 	-20.06 	4.349 	4.542 	3.919 	4.000 		
	26	56	0.21 	0	614.92 	617.95 	3.03 	3.11 	43.92 	-1.46 	-20.78 	4.403 	4.605 	3.932 	4.012 		
	26	58	0.17 	0	617.47 	620.54 	3.07 	2.59 	44.90 	-1.28 	-21.41 	4.458 	4.672 	3.940 	4.020 		
	26	60	0.07 	0	619.75 	622.67 	2.92 	2.13 	45.83 	-1.19 	-22.04 	4.511 	4.738 	3.938 	4.018 		
	26	62	0.00 	0	621.84 	624.43 	2.59 	1.76 	46.74 	-0.99 	-22.52 	4.570 	4.804 	3.954 	4.035 		
	26	64	0.00 	0	623.52 	625.78 	2.26 	1.35 	####	-0.81 	-23.01 	4.627 	4.863 	3.986 	4.065 		
	26	66	0.00 	0	624.90 	626.63 	1.73 	0.85 	####	-0.65 	-23.54 	4.681 	4.917 	4.020 	4.099 		
	26	68	0.00 	0	625.97 	626.99 	1.02 	0.36 	####	-0.45 	-24.07 	4.734 	4.968 	4.056 	4.134 		
Ni	28	24	0.00 	0	418.97 	422.20 	3.23 	####	2.94 	-16.64 	-0.72 	3.583 	3.496 	3.657 	3.743 		
	28	26	0.00 	0	451.86 	454.44 	2.58 	32.24 	5.58 	-16.02 	-2.10 	3.589 	3.538 	3.635 	3.722 		
	28	28	0.00 	0	483.53 	484.20 	0.67 	29.76 	11.57 	-13.10 	-3.82 	3.593 	3.571 	3.614 	3.702 		
	28	30	0.00 	0	503.52 	506.67 	3.15 	22.47 	14.10 	-9.96 	-4.94 	3.659 	3.669 	3.648 	3.734 		
	28	32	0.14 	60	522.84 	526.35 	3.51 	19.68 	15.82 	-9.78 	-6.53 	3.740 	3.773 	3.701 	3.787 		
	28	34	0.19 	60	541.66 	544.93 	3.27 	18.58 	18.77 	-9.04 	-7.93 	3.784 	3.838 	3.717 	3.802 		
	28	36	0.09 	60	559.00 	561.83 	2.83 	16.90 	21.30 	-8.64 	-9.09 	3.842 	3.913 	3.750 	3.834 		
	28	38	0.00 	0	575.91 	577.06 	1.15 	15.23 	23.47 	-8.29 	-10.31 	3.890 	3.974 	3.772 	3.856 		
	28	40	0.00 	0	591.68 	591.68 	0.00 	14.62 	27.05 	-6.98 	-11.31 	3.942 	4.040 	3.798 	3.882 		
	28	42	0.00 	0	603.64 	605.02 	1.38 	13.34 	28.65 	-5.72 	-12.57 	3.983 	4.092 	3.814 	3.897 		
	28	44	0.00 	0	614.53 	616.40 	1.87 	11.38 	30.36 	-5.27 	-13.75 	4.025 	4.143 	3.832 	3.915 		
	28	46	0.00 	0	624.64 	626.72 	2.08 	10.32 	32.28 	-4.89 	-14.98 	4.066 	4.193 	3.850 	3.932 		
	28	48	0.00 	0	634.04 	635.65 	1.61 	8.93 	34.30 	-4.50 	-16.20 	4.106 	4.240 	3.868 	3.950 		
	28	50	0.00 	0	642.61 	643.39 	0.78 	7.74 	36.65 	-3.33 	-17.46 	4.143 	4.281 	3.885 	3.966 		
	28	52	0.00 	0	647.45 	649.19 	1.74 	5.80 	38.04 	-2.44 	-17.86 	4.214 	4.374 	3.901 	3.982 		
	28	54	0.00 	0	651.89 	653.98 	2.09 	4.79 	39.14 	-2.24 	-18.36 	4.281 	4.458 	3.916 	3.997 		
	28	56	0.00 	0	656.00 	658.26 	2.26 	4.28 	40.31 	-2.05 	-18.87 	4.346 	4.539 	3.931 	4.012 		
	28	58	0.00 	0	659.75 	661.99 	2.24 	3.73 	41.45 	-1.86 	-19.35 	4.409 	4.615 	3.947 	4.027 		
	28	60	0.00 	0	663.11 	665.20 	2.09 	3.21 	42.53 	-1.65 	-19.85 	4.470 	4.687 	3.966 	4.046 		
	28	62	0.00 	0	666.09 	667.99 	1.90 	2.79 	43.56 	-1.46 	-20.44 	4.530 	4.753 	3.991 	4.071 		
	28	64	0.00 	0	668.74 	670.37 	1.63 	2.38 	44.59 	-1.31 	-21.05 	4.586 	4.811 	4.023 	4.101 		
	28	66	0.00 	0	671.13 	672.27 	1.14 	1.90 	45.64 	-1.17 	-21.66 	4.640 	4.866 	4.057 	4.135 		
	28	68	0.00 	0	673.17 	673.68 	0.51 	1.41 	46.69 	-0.98 	-22.30 	4.691 	4.917 	4.093 	4.170 		
	28	70	0.00 	0	674.73 	674.73 	0.00 	1.05 	####	-0.23 	-22.95 	4.742 	4.966 	4.130 	4.207 		
Zn	30	28	0.00 	0	484.67 	487.46 	2.79 	####	3.26 	-14.22 	-0.34 	3.671 	3.606 	3.729 	3.814 		
	30	30	0.22 	0	511.70 	514.76 	3.06 	27.30 	8.09 	-12.57 	-2.83 	3.739 	3.712 	3.764 	3.849 		
	30	32	0.22 	0	533.59 	537.63 	4.04 	22.87 	11.28 	-10.82 	-4.35 	3.799 	3.800 	3.798 	3.881 		
	30	34	0.23 	60	554.37 	558.43 	4.06 	20.80 	13.50 	-10.30 	-5.84 	3.870 	3.892 	3.843 	3.926 		
	30	36	0.17 	60	573.51 	577.69 	4.18 	19.26 	15.86 	-9.50 	-6.77 	3.901 	3.943 	3.849 	3.931 		
	30	38	0.11 	60	591.95 	594.31 	2.36 	16.62 	17.25 	-8.99 	-7.63 	3.935 	3.993 	3.859 	3.941 		
	30	40	0.00 	0	609.85 	612.33 	2.48 	18.02 	20.65 	-8.13 	-8.54 	3.975 	4.049 	3.874 	3.956 		
	30	42	0.00 	0	624.09 	628.40 	4.31 	16.07 	23.38 	-6.87 	-9.69 	4.014 	4.101 	3.888 	3.970 		
	30	44	0.19 	0	638.88 	641.30 	2.42 	12.90 	24.90 	-7.13 	-11.46 	4.072 	4.172 	3.920 	4.001 		
	30	46	0.20 	0	652.19 	654.77 	2.58 	13.47 	28.05 	-6.01 	-12.78 	4.112 	4.222 	3.938 	4.018 		
	30	48	0.17 	0	662.92 	665.92 	3.00 	11.15 	30.27 	-4.93 	-13.92 	4.145 	4.263 	3.949 	4.029 		
	30	50	0.00 	0	672.88 	675.47 	2.59 	9.55 	32.08 	-4.34 	-14.50 	4.162 	4.284 	3.951 	4.031 		
	30	52	0.18 	0	679.63 	682.72 	3.09 	7.25 	33.53 	-3.56 	-15.66 	4.246 	4.387 	3.988 	4.068 		
	30	54	0.21 	0	685.99 	689.11 	3.12 	6.39 	35.13 	-3.08 	-16.56 	4.311 	4.466 	4.015 	4.094 		
	30	56	0.22 	0	691.57 	694.95 	3.38 	5.84 	36.69 	-2.66 	-17.37 	4.371 	4.539 	4.040 	4.118 		
	30	58	0.24 	60	696.55 	699.86 	3.31 	4.91 	37.87 	-2.56 	-17.96 	4.448 	4.626 	4.080 	4.158 		
	30	60	0.22 	60	701.14 	704.50 	3.36 	4.64 	39.30 	-2.20 	-18.60 	4.498 	4.686 	4.098 	4.175 		
	30	62	0.20 	60	705.15 	708.09 	2.94 	3.59 	40.10 	-1.94 	-19.19 	4.546 	4.741 	4.114 	4.191 		
	30	64	0.16 	60	708.67 	711.81 	3.14 	3.72 	41.44 	-1.73 	-19.68 	4.593 	4.794 	4.130 	4.207 		
	30	66	0.10 	60	711.92 	715.16 	3.24 	3.35 	42.89 	-1.67 	-20.00 	4.636 	4.843 	4.142 	4.219 		
	30	68	0.00 	0	715.31 	717.78 	2.47 	2.62 	44.10 	-1.74 	-20.41 	4.679 	4.890 	4.161 	4.237 		
	30	70	0.00 	0	718.37 	719.94 	1.57 	2.16 	45.21 	-0.95 	-21.11 	4.728 	4.940 	4.193 	4.269 		
	30	72	0.00 	0	719.00 	721.63 	2.63 	1.69 	####	-0.19 	-21.83 	4.775 	4.988 	4.218 	4.293 		
	30	74	0.16 	0	719.71 	723.03 	3.32 	1.40 	####	-0.53 	-22.74 	4.838 	5.056 	4.252 	4.327 		
	30	76	0.21 	0	720.59 	####	####	####	####	-0.37 	-23.29 	4.897 	5.120 	4.281 	4.355 		
	30	78	0.25 	0	721.06 	####	####	####	####	-0.16 	-23.70 	4.956 	5.184 	4.307 	4.381 		
Ge	32	30	0.23 	0	513.74 	517.71 	3.97 	####	2.95 	-14.06 	-0.71 	3.810 	3.751 	3.865 	3.947 		
	32	32	0.27 	27	541.45 	545.65 	4.20 	27.94 	8.02 	-12.64 	-2.56 	3.868 	3.839 	3.896 	3.978 		
	32	34	0.25 	60	564.78 	568.90 	4.12 	23.25 	10.47 	-11.63 	-4.61 	3.919 	3.914 	3.923 	4.004 		
	32	36	0.22 	60	585.88 	590.24 	4.36 	21.34 	12.55 	-10.39 	-5.64 	3.955 	3.972 	3.935 	4.016 		
	32	38	0.17 	60	606.08 	609.29 	3.21 	19.05 	14.98 	-9.87 	-6.55 	3.983 	4.017 	3.942 	4.022 		
	32	40	0.00 	0	625.64 	629.34 	3.70 	20.05 	17.01 	-9.29 	-7.37 	4.007 	4.058 	3.943 	4.023 		
	32	42	0.22 	29	642.51 	647.03 	4.52 	17.69 	18.63 	-8.55 	-8.67 	4.068 	4.136 	3.977 	4.057 		
	32	44	0.18 	0	659.37 	663.27 	3.90 	16.24 	21.97 	-8.24 	-9.60 	4.096 	4.176 	3.983 	4.063 		
	32	46	0.19 	0	675.14 	676.97 	1.83 	13.70 	22.20 	-7.37 	-10.78 	4.134 	4.225 	3.999 	4.078 		
	32	48	0.17 	0	688.90 	692.24 	3.34 	15.27 	26.32 	-6.05 	-12.18 	4.163 	4.263 	4.008 	4.087 		
	32	50	0.00 	0	700.64 	703.55 	2.91 	11.31 	28.08 	-5.15 	-13.23 	4.179 	4.286 	4.007 	4.086 		
	32	52	0.19 	17	708.89 	712.57 	3.68 	9.02 	29.85 	-4.47 	-13.79 	4.260 	4.387 	4.047 	4.126 		
	32	54	0.24 	23	717.40 	720.89 	3.49 	8.32 	31.78 	-4.04 	-14.62 	4.330 	4.469 	4.085 	4.162 		
	32	56	0.25 	28	724.73 	728.33 	3.60 	7.44 	33.38 	-3.52 	-15.50 	4.390 	4.541 	4.114 	4.191 		
	32	58	0.24 	60	731.23 	734.92 	3.69 	6.59 	35.06 	-3.26 	-16.57 	4.446 	4.608 	4.136 	4.212 		
	32	60	0.24 	60	737.18 	740.80 	3.62 	5.88 	36.30 	-2.83 	-17.32 	4.501 	4.672 	4.162 	4.238 		
	32	62	0.23 	60	742.42 	746.05 	3.63 	5.25 	37.96 	-2.55 	-17.96 	4.548 	4.726 	4.182 	4.257 		
	32	64	0.21 	60	747.11 	750.82 	3.71 	4.77 	39.01 	-2.24 	-18.59 	4.595 	4.779 	4.203 	4.278 		
	32	66	0.19 	60	751.17 	755.06 	3.89 	4.24 	39.90 	-1.97 	-19.14 	4.638 	4.827 	4.220 	4.295 		
	32	68	0.00 	0	755.12 	758.79 	3.67 	3.73 	41.01 	-2.41 	-19.36 	4.668 	4.866 	4.217 	4.293 		
	32	70	0.00 	0	759.55 	762.06 	2.51 	3.27 	42.12 	-1.67 	-20.02 	4.715 	4.915 	4.244 	4.319 		
	32	72	0.00 	0	761.71 	764.94 	3.23 	2.88 	43.31 	-0.91 	-20.78 	4.758 	4.959 	4.270 	4.344 		
	32	74	0.14 	0	763.82 	764.99 	1.17 	0.05 	41.96 	-1.12 	-21.35 	4.812 	5.017 	4.302 	4.375 		
	32	76	0.18 	0	765.81 	768.58 	2.77 	3.59 	####	-0.89 	-21.91 	4.864 	5.072 	4.328 	4.401 		
	32	78	0.21 	0	767.27 	770.52 	3.25 	1.94 	####	-0.63 	-22.42 	4.918 	5.132 	4.351 	4.424 		
	32	80	0.24 	0	768.23 	771.41 	3.18 	0.89 	####	-0.39 	-22.90 	4.972 	5.193 	4.372 	4.445 		
	32	82	0.26 	0	768.73 	771.93 	3.20 	0.52 	####	-0.18 	-23.35 	5.027 	5.254 	4.392 	4.464 		
Se	34	32	0.25 	60	543.94 	548.25 	4.31 	####	2.60 	-14.72 	-1.14 	3.931 	3.872 	3.985 	4.065 		
	34	34	0.26 	60	572.64 	575.43 	2.79 	27.18 	6.53 	-12.94 	-2.45 	3.965 	3.934 	3.996 	4.075 		
	34	36	0.26 	60	595.93 	599.51 	3.58 	24.08 	9.27 	-11.38 	-3.76 	4.004 	3.998 	4.010 	4.089 		
	34	38	0.24 	60	617.99 	621.87 	3.88 	22.36 	12.58 	-10.86 	-4.89 	4.035 	4.049 	4.020 	4.099 		
	34	40	0.00 	0	639.20 	642.97 	3.77 	21.10 	13.63 	-10.44 	-6.26 	4.041 	4.069 	4.006 	4.086 		
	34	42	0.22 	60	658.42 	662.78 	4.36 	19.81 	15.75 	-9.31 	-7.26 	4.099 	4.146 	4.040 	4.118 		
	34	44	0.16 	0	677.10 	681.05 	3.95 	18.27 	17.78 	-9.28 	-8.19 	4.119 	4.180 	4.038 	4.116 		
	34	46	0.18 	0	695.12 	698.30 	3.18 	17.25 	21.33 	-8.58 	-9.15 	4.154 	4.228 	4.053 	4.131 		
	34	48	0.17 	0	711.40 	714.41 	3.01 	16.11 	22.17 	-7.10 	-10.25 	4.184 	4.268 	4.062 	4.140 		
	34	50	0.00 	0	725.82 	728.15 	2.33 	13.74 	24.60 	-6.10 	-11.89 	4.197 	4.289 	4.057 	4.136 		
	34	52	0.17 	60	734.97 	738.69 	3.72 	10.54 	26.12 	-5.09 	-12.36 	4.274 	4.385 	4.098 	4.175 		
	34	54	0.22 	60	744.95 	748.47 	3.52 	9.78 	27.58 	-4.97 	-13.07 	4.341 	4.466 	4.136 	4.212 		
	34	56	0.25 	60	754.52 	757.63 	3.11 	9.16 	29.30 	-4.67 	-13.91 	4.401 	4.537 	4.167 	4.243 		
	34	58	0.26 	60	763.28 	765.91 	2.63 	8.28 	30.99 	-4.02 	-14.74 	4.458 	4.605 	4.194 	4.270 		
	34	60	0.26 	60	770.46 	773.36 	2.90 	7.45 	32.56 	-3.47 	-15.42 	4.505 	4.661 	4.216 	4.292 		
	34	62	0.25 	60	776.99 	780.07 	3.08 	6.71 	34.02 	-3.20 	-16.13 	4.551 	4.714 	4.238 	4.313 		
	34	64	0.24 	60	783.00 	786.22 	3.22 	6.15 	35.40 	-2.91 	-16.87 	4.596 	4.765 	4.260 	4.335 		
	34	66	0.24 	60	788.36 	791.76 	3.40 	5.54 	36.70 	-2.54 	-17.60 	4.641 	4.815 	4.283 	4.356 		
	34	68	0.20 	60	793.03 	796.67 	3.64 	4.91 	37.88 	-2.30 	-18.29 	4.679 	4.859 	4.297 	4.371 		
	34	70	0.00 	0	798.60 	800.78 	2.18 	4.11 	38.72 	-2.38 	-18.95 	4.704 	4.893 	4.289 	4.363 		
	34	72	0.00 	0	802.30 	805.20 	2.90 	4.42 	40.26 	-1.66 	-19.71 	4.744 	4.934 	4.313 	4.387 		
	34	74	0.09 	0	805.47 	806.87 	1.40 	1.67 	41.88 	-1.61 	-20.26 	4.789 	4.981 	4.340 	4.414 		
	34	76	0.13 	0	808.51 	811.73 	3.22 	4.86 	43.15 	-1.41 	-20.73 	4.835 	5.030 	4.367 	4.439 		
	34	78	0.17 	0	810.98 	812.35 	1.37 	0.62 	41.83 	-1.10 	-21.20 	4.883 	5.083 	4.390 	4.462 		
	34	80	0.20 	0	812.84 	816.02 	3.18 	3.67 	44.61 	-0.84 	-21.56 	4.937 	5.145 	4.410 	4.482 		
	34	82	0.23 	0	814.23 	817.30 	3.07 	1.28 	45.37 	-0.63 	-21.92 	4.992 	5.207 	4.429 	4.501 		
	34	84	0.25 	0	815.23 	818.24 	3.01 	0.94 	####	-0.44 	-22.28 	5.045 	5.267 	4.448 	4.520 		
	34	86	0.26 	0	815.86 	818.89 	3.03 	0.65 	####	-0.25 	-22.64 	5.097 	5.326 	4.466 	4.537 		
	34	88	0.26 	0	816.12 	819.27 	3.15 	0.38 	####	-0.07 	-22.98 	5.148 	5.382 	4.483 	4.554 		
	34	90	0.25 	60	816.39 	####	####	####	####	-0.13 	-23.55 	5.197 	5.438 	4.501 	4.571 		
Kr	36	34	0.27 	60	574.68 	578.05 	3.37 	####	2.62 	-14.15 	-0.49 	4.017 	3.957 	4.073 	4.151 		
	36	36	0.34 	60	601.97 	605.53 	3.56 	27.48 	6.02 	-12.86 	-2.04 	4.072 	4.041 	4.102 	4.180 		
	36	38	0.48 	0	626.72 	630.61 	3.89 	25.08 	8.74 	-12.37 	-4.40 	4.131 	4.122 	4.141 	4.218 		
	36	40	0.00 	0	650.55 	654.00 	3.45 	23.39 	11.03 	-11.57 	-5.14 	4.075 	4.082 	4.067 	4.144 		
	36	42	0.00 	0	671.85 	675.73 	3.88 	21.73 	12.95 	-10.33 	-6.28 	4.104 	4.130 	4.072 	4.150 		
	36	44	0.09 	0	692.28 	696.06 	3.78 	20.33 	15.01 	-10.05 	-7.12 	4.137 	4.180 	4.084 	4.162 		
	36	46	0.13 	0	711.98 	715.36 	3.38 	19.30 	17.06 	-9.54 	-7.93 	4.170 	4.227 	4.096 	4.173 		
	36	48	0.12 	0	730.35 	733.33 	2.98 	17.97 	18.92 	-8.67 	-9.02 	4.196 	4.265 	4.103 	4.180 		
	36	50	0.00 	0	748.11 	749.38 	1.27 	16.05 	21.23 	-7.00 	-10.41 	4.215 	4.293 	4.103 	4.180 		
	36	52	0.10 	60	758.37 	761.73 	3.36 	12.35 	23.04 	-5.45 	-11.14 	4.275 	4.371 	4.131 	4.208 		
	36	54	0.17 	60	769.14 	772.99 	3.85 	11.26 	24.52 	-5.39 	-11.67 	4.337 	4.447 	4.166 	4.242 		
	36	56	0.25 	60	780.08 	783.77 	3.69 	10.78 	26.14 	-5.44 	-12.10 	4.413 	4.531 	4.223 	4.298 		
	36	58	0.32 	60	790.26 	793.68 	3.42 	9.91 	27.77 	-4.58 	-12.82 	4.444 	4.573 	4.228 	4.303 		
	36	60	0.32 	60	799.74 	802.73 	2.99 	9.05 	29.37 	-4.25 	-13.81 	4.532 	4.666 	4.300 	4.374 		
	36	62	0.31 	60	807.53 	811.03 	3.50 	8.30 	30.96 	-3.82 	-14.55 	4.574 	4.715 	4.319 	4.392 		
	36	64	0.20 	60	814.99 	818.64 	3.65 	7.61 	32.42 	-3.72 	-15.43 	4.585 	4.742 	4.292 	4.366 		
	36	66	0.17 	60	821.94 	825.58 	3.64 	6.94 	33.82 	-3.37 	-16.27 	4.624 	4.787 	4.308 	4.381 		
	36	68	0.08 	60	828.48 	831.90 	3.42 	6.32 	35.23 	-3.40 	-17.14 	4.655 	4.827 	4.312 	4.386 		
	36	70	0.00 	0	835.46 	837.58 	2.12 	5.68 	36.80 	-3.07 	-17.82 	4.695 	4.873 	4.328 	4.401 		
	36	72	0.00 	0	840.65 	841.31 	0.66 	3.73 	36.11 	-2.38 	-18.53 	4.733 	4.913 	4.350 	4.423 		
	36	74	0.00 	0	845.07 	847.60 	2.53 	6.29 	40.73 	-2.11 	-19.22 	4.770 	4.952 	4.372 	4.445 		
	36	76	0.07 	0	849.10 	851.80 	2.70 	4.20 	40.07 	-1.93 	-19.76 	4.810 	4.995 	4.396 	4.468 		
	36	78	0.08 	0	852.68 	855.43 	2.75 	3.63 	43.08 	-1.64 	-20.34 	4.849 	5.035 	4.419 	4.491 		
	36	80	0.00 	0	855.74 	858.36 	2.62 	2.93 	42.34 	-1.43 	-21.09 	4.880 	5.066 	4.439 	4.510 		
	36	82	0.00 	0	858.20 	860.50 	2.30 	2.14 	43.20 	-0.91 	-21.63 	4.917 	5.105 	4.459 	4.530 		
	36	84	0.00 	0	859.39 	862.11 	2.72 	1.61 	43.87 	-0.55 	-21.96 	4.971 	5.171 	4.469 	4.540 		
	36	86	0.13 	60	860.33 	863.42 	3.09 	1.31 	44.53 	-0.58 	-22.08 	5.037 	5.252 	4.482 	4.553 		
	36	88	0.17 	60	861.33 	864.47 	3.14 	1.05 	45.20 	-0.51 	-22.24 	5.096 	5.320 	4.499 	4.570 		
	36	90	0.19 	60	862.19 	865.28 	3.09 	0.81 	####	-0.41 	-22.45 	5.151 	5.383 	4.520 	4.590 		
	36	92	0.21 	60	862.84 	865.86 	3.02 	0.58 	####	-0.29 	-22.71 	5.202 	5.439 	4.541 	4.611 		
	36	94	0.21 	60	863.25 	####	####	####	####	-0.16 	-23.03 	5.250 	5.491 	4.559 	4.629 		
	36	96	0.21 	60	863.39 	####	####	####	####	-0.03 	-23.38 	5.294 	5.540 	4.574 	4.643 		
Sr	38	36	0.48 	0	604.23 	608.38 	4.15 	####	2.85 	-15.37 	-1.00 	4.142 	4.086 	4.194 	4.270 		
	38	38	0.49 	0	634.31 	637.26 	2.95 	28.88 	6.65 	-13.63 	-2.25 	4.168 	4.136 	4.199 	4.274 		
	38	40	0.00 	0	659.62 	662.79 	3.17 	25.53 	8.79 	-12.68 	-3.93 	4.109 	4.095 	4.124 	4.201 		
	38	42	0.00 	0	683.14 	686.19 	3.05 	23.40 	10.46 	-11.43 	-4.98 	4.135 	4.142 	4.127 	4.204 		
	38	44	0.00 	0	705.48 	708.48 	3.00 	22.29 	12.42 	-10.92 	-6.00 	4.160 	4.185 	4.131 	4.208 		
	38	46	0.00 	0	726.92 	729.16 	2.24 	20.68 	13.80 	-10.48 	-6.98 	4.185 	4.226 	4.136 	4.213 		
	38	48	0.00 	0	747.49 	749.64 	2.15 	20.48 	16.31 	-10.06 	-7.90 	4.210 	4.264 	4.141 	4.218 		
	38	50	0.00 	0	767.30 	767.89 	0.59 	18.25 	18.51 	-7.91 	-8.80 	4.233 	4.298 	4.147 	4.223 		
	38	52	0.04 	60	779.27 	782.06 	2.79 	14.17 	20.33 	-6.05 	-9.70 	4.284 	4.367 	4.168 	4.244 		
	38	54	0.08 	60	791.12 	794.84 	3.72 	12.78 	21.85 	-5.88 	-10.44 	4.334 	4.432 	4.192 	4.268 		
	38	56	0.21 	60	803.15 	807.16 	4.01 	12.32 	23.39 	-6.17 	-11.02 	4.411 	4.516 	4.252 	4.326 		
	38	58	0.25 	60	814.76 	818.60 	3.84 	11.44 	24.92 	-5.59 	-11.64 	4.471 	4.585 	4.291 	4.364 		
	38	60	0.47 	0	825.52 	829.22 	3.70 	10.62 	26.49 	-5.18 	-12.96 	4.580 	4.693 	4.394 	4.467 		
	38	62	0.18 	60	835.33 	839.17 	3.84 	9.95 	28.14 	-4.94 	-13.41 	4.539 	4.676 	4.308 	4.381 		
	38	64	0.16 	60	844.71 	848.31 	3.60 	9.14 	29.67 	-4.54 	-14.11 	4.577 	4.721 	4.322 	4.395 		
	38	66	0.13 	60	853.31 	856.69 	3.38 	8.38 	31.11 	-4.20 	-14.76 	4.615 	4.767 	4.337 	4.410 		
	38	68	0.00 	0	861.69 	864.41 	2.72 	7.72 	32.51 	-4.36 	-15.83 	4.646 	4.807 	4.344 	4.417 		
	38	70	0.00 	0	869.85 	870.73 	0.88 	6.32 	33.15 	-3.73 	-16.46 	4.688 	4.855 	4.363 	4.436 		
	38	72	0.00 	0	876.45 	878.03 	1.58 	7.30 	36.72 	-3.07 	-17.14 	4.724 	4.894 	4.383 	4.455 		
